subjects	S	instruction	R	rt
8	left	accuracy	left	0.358629732291817
8	right	speed	left	0.67296081024856
8	right	accuracy	left	0.586370886400567
8	left	speed	left	0.833375996081862
8	right	speed	left	0.519520095729742
8	right	accuracy	right	0.965806889242878
8	left	speed	right	0.808387395337022
8	left	accuracy	left	0.40743338268193
8	left	accuracy	left	0.645204566088577
8	right	speed	right	0.569136831260939
8	right	accuracy	right	0.4352442336826
8	right	accuracy	right	0.529183683650383
8	right	accuracy	right	0.454759683977405
8	right	accuracy	right	1.01290729676757
8	right	speed	left	0.68947003418954
8	right	accuracy	right	0.439732576272113
8	left	speed	right	0.473000405196105
8	right	accuracy	right	0.601355066348687
8	left	accuracy	right	0.476898055439537
8	left	speed	right	0.382604853651236
8	right	speed	right	0.360210641226547
8	left	speed	right	0.382957731463894
8	left	speed	left	0.402999337714357
8	right	speed	left	0.495042043860095
8	right	speed	left	0.343426798758425
8	right	speed	left	0.757981476512134
8	left	speed	left	0.683275828559754
8	right	accuracy	right	0.52758483559421
8	right	accuracy	right	0.513691816859889
8	right	accuracy	right	0.63902417299855
8	right	speed	right	0.543303167917572
8	right	speed	left	0.445956789801784
8	left	speed	left	0.70235838232588
8	left	accuracy	right	0.910814803144272
8	left	speed	left	0.38996383496239
9	left	accuracy	right	1.14256074933351
9	right	speed	right	0.717855526908809
9	right	accuracy	left	2.552277144557
9	right	speed	left	0.740353283465016
9	right	accuracy	left	0.874994764614877
9	right	accuracy	right	0.838309533531048
9	right	speed	right	1.0805968278829
9	left	accuracy	right	0.865742037515585
9	left	speed	left	0.795324493539381
9	right	accuracy	right	0.90911039396219
9	right	speed	left	0.793412445462174
9	left	speed	left	0.98701750419349
9	right	speed	right	0.827551152127086
9	left	speed	left	0.689404529988106
9	right	speed	right	0.797795606384272
9	left	accuracy	left	1.27270050309672
9	right	accuracy	right	3.58262804681145
9	right	speed	left	0.787690762281973
9	right	accuracy	right	1.623883723917
9	left	accuracy	left	0.850424420975426
9	left	speed	left	1.04769533150708
9	left	accuracy	left	1.10618152316293
9	left	speed	left	1.20193499106729
9	right	accuracy	right	1.88541902204422
9	right	speed	right	1.34651767455512
9	right	accuracy	right	0.689496906237572
9	left	speed	left	1.29286104092713
9	right	speed	right	0.641337733236102
9	left	accuracy	left	1.30539494528207
9	right	speed	right	1.92006734670305
9	left	speed	left	1.5445458233239
9	right	speed	left	0.619233907735691
9	left	accuracy	left	1.80702304202131
9	left	accuracy	left	1.12747907103047
9	left	speed	left	1.74500052067511
9	left	accuracy	left	0.98183912331946
9	right	speed	right	0.936902866563416
9	right	accuracy	right	0.923910850523598
9	right	speed	right	1.65147029319396
9	left	accuracy	left	1.29492456596573
9	left	speed	left	0.944247859468597
9	left	accuracy	left	1.49078499665459
9	right	speed	left	0.827491566626184
9	right	speed	left	0.822286883133984
9	left	speed	left	1.10121470959921
9	right	accuracy	right	0.839226836563441
9	right	accuracy	right	0.803474189970457
9	right	speed	left	0.774397083448104
9	right	accuracy	right	0.672067039416387
9	right	speed	right	1.36160027333215
9	left	speed	right	0.74943908664224
9	right	speed	right	1.70944515847096
9	left	speed	left	0.74856909592527
9	left	speed	left	1.25792773328011
9	left	accuracy	left	0.888536109724717
9	left	accuracy	left	0.85804763335909
9	right	speed	left	1.14487144008751
9	right	speed	right	0.774610768901364
9	left	speed	right	1.75985151096917
9	right	accuracy	right	1.42625909913657
9	right	accuracy	right	0.85899659891029
9	right	accuracy	right	1.21377699538703
9	left	accuracy	right	1.74863976511195
9	left	speed	left	0.968256092689175
9	right	speed	right	1.14144334222467
9	right	speed	right	0.62879608073562
9	left	accuracy	left	1.02766300740711
9	right	speed	right	0.813788900213573
9	right	speed	right	1.10924742291437
9	right	accuracy	right	1.04169763838345
9	left	accuracy	left	1.51880217734953
9	left	accuracy	left	2.63257438421467
9	right	speed	left	0.647748483821088
9	right	accuracy	right	2.03723767266069
9	right	accuracy	right	0.911202191543968
9	left	accuracy	left	0.697880164325425
9	right	accuracy	right	1.12017312858367
9	right	speed	left	0.84020477319067
9	left	speed	left	0.791563139167584
9	left	accuracy	right	1.38224807718283
9	left	accuracy	left	0.774317340854999
9	right	speed	right	0.762412577010247
9	right	speed	left	0.882260441491683
9	left	speed	left	1.07313443304824
9	right	accuracy	left	2.14242698421069
9	right	speed	right	0.628769050841989
9	right	accuracy	right	2.72794896579734
9	left	accuracy	left	0.885447340449761
9	right	accuracy	right	1.83086160487668
9	right	speed	right	1.64159579991865
9	right	accuracy	right	2.05047008082123
9	left	speed	left	0.993262468878195
9	left	speed	left	1.54574694278966
9	right	accuracy	right	1.99046478690042
9	right	speed	left	0.843655471059559
9	left	accuracy	left	0.756645120798383
9	left	speed	left	1.01719824066715
9	left	speed	left	1.23902663455616
9	left	speed	left	0.642604007015227
9	right	speed	left	0.979409401710227
9	left	speed	left	1.19445314100248
9	right	speed	left	0.852703477172402
9	right	accuracy	right	0.701023172495403
9	right	accuracy	right	0.932599056752237
9	left	accuracy	left	1.31880797692142
9	left	accuracy	left	1.01093949292389
9	left	speed	right	1.08919320282481
9	right	speed	right	1.90992400215537
9	left	speed	left	1.56284216229021
9	right	accuracy	right	2.38275113431391
9	right	speed	right	1.57292376708724
9	right	accuracy	right	2.43501492207734
9	left	speed	left	0.64661223776587
9	right	accuracy	right	2.42187911978125
9	left	speed	left	0.890267289373111
9	left	accuracy	right	1.18906148755
9	right	speed	right	1.21072302231738
9	left	accuracy	left	2.31022710057837
9	right	speed	right	1.15742246344136
9	left	speed	left	0.865469149193735
9	left	accuracy	left	1.83686907726954
9	right	speed	left	0.668960324554263
9	right	speed	left	0.800108496219545
9	right	accuracy	left	0.827649689783667
9	left	speed	left	0.730712575970557
9	right	accuracy	right	2.34074843749798
9	left	accuracy	right	0.9376057898422
9	left	accuracy	left	1.31511480262603
9	left	speed	right	1.26311966881352
9	right	accuracy	right	1.48140141703184
9	left	speed	left	1.03904975892406
9	left	speed	right	0.626531462138733
9	right	accuracy	right	0.785041068856922
9	right	accuracy	left	1.75111686006248
9	left	accuracy	left	0.792515828329406
9	left	speed	left	1.12190338258919
9	left	accuracy	left	0.739273566843667
9	left	speed	right	1.53656048135895
9	right	accuracy	right	1.39290785176475
9	left	accuracy	left	3.43966811698119
9	left	accuracy	left	1.0830119660377
9	left	speed	left	0.92141501629088
9	left	speed	right	0.973523183830195
9	right	accuracy	right	1.18051759619144
9	left	accuracy	left	0.969484117983455
9	right	speed	right	0.590835556610261
9	left	speed	right	0.638726362359589
9	right	accuracy	right	1.75481206105729
9	right	accuracy	right	0.916859724565754
9	right	accuracy	right	1.86062755935466
9	left	speed	right	1.30187579790511
9	left	speed	left	1.6704410613034
9	right	accuracy	right	1.00074636793216
9	left	accuracy	left	0.801254737755849
9	right	speed	left	0.881365328551871
9	left	accuracy	left	0.951379247886756
9	left	accuracy	left	0.81085421246666
9	left	accuracy	left	1.04723990862047
9	right	accuracy	right	2.0130805156828
9	left	speed	left	0.949260668779834
9	left	accuracy	left	1.76742976660535
9	left	accuracy	right	1.29316020414474
9	right	accuracy	right	1.27871255825613
9	left	accuracy	left	1.39543752818318
9	right	accuracy	right	0.799917025171822
9	right	accuracy	right	1.6985935595795
9	right	accuracy	left	1.0449470403287
9	left	speed	left	0.831827945294789
9	left	speed	left	1.54879818411024
9	left	accuracy	left	1.75971681925478
9	right	accuracy	right	1.61907596174758
9	left	accuracy	left	3.72396142259172
9	right	accuracy	right	0.807687771272012
9	right	accuracy	right	0.812068499026037
9	left	speed	left	1.03626706190855
9	left	speed	left	0.683679688987708
9	right	speed	right	0.868751805528861
9	right	speed	left	1.61335105538237
9	right	accuracy	right	1.17478302107812
9	left	speed	left	0.651321041805366
9	right	speed	right	1.68263058690175
9	left	speed	right	1.43919855632358
9	right	speed	right	0.883440876643949
9	right	speed	right	1.06095348795081
9	right	speed	left	0.639427824871816
9	left	accuracy	left	4.10114410558718
9	left	speed	right	0.844609543771192
9	left	speed	right	1.48858610977704
9	right	speed	right	2.8759577449606
9	right	accuracy	left	2.08244771032975
9	left	speed	left	0.86400190735062
9	left	speed	left	1.0603983155244
9	right	accuracy	left	0.770639204322529
9	left	accuracy	right	0.905716221065664
9	right	accuracy	right	0.904466499544018
9	left	speed	left	1.08768286185967
9	left	speed	left	1.79616713933196
9	right	speed	left	0.929756823968664
9	left	accuracy	left	0.856480784834661
9	right	speed	left	0.738231566458293
9	left	speed	left	1.04188669937719
9	left	speed	right	0.793353319493675
9	left	accuracy	left	0.814970111875407
9	right	speed	right	0.630024442300054
9	right	accuracy	right	1.49777979852224
9	right	accuracy	right	1.18891837926371
9	right	accuracy	right	2.44799071156655
9	right	speed	right	0.713496020500072
9	left	accuracy	left	1.47373920118466
9	left	speed	left	1.20879141180098
9	right	accuracy	left	0.885272963105596
9	left	speed	left	1.21130349916287
9	right	speed	right	0.971170621216611
9	left	accuracy	left	0.704246234002906
9	left	accuracy	right	1.01461821785014
9	right	speed	left	1.37362307444584
9	right	speed	right	0.707212800343181
9	right	accuracy	right	1.07605790205581
9	right	speed	right	0.913584287086374
9	left	accuracy	left	2.00450462477615
9	left	speed	left	2.09016363939512
9	left	speed	right	1.11868906160199
9	right	speed	left	0.883799975886403
9	right	accuracy	left	1.51507712132485
9	left	speed	left	0.692837456724129
9	left	speed	left	1.56819072245924
9	left	speed	left	0.923931249696159
9	left	speed	left	0.806386197318194
9	right	speed	left	0.836230128246897
9	left	accuracy	left	0.98588911264507
9	right	accuracy	right	1.1345265979309
9	right	accuracy	right	2.01798180590929
9	left	accuracy	right	1.80584774871646
9	left	accuracy	right	1.32569063988537
9	right	speed	left	1.49632969498242
9	right	accuracy	right	0.759344450688081
9	right	speed	right	0.98503062998094
9	right	speed	right	0.87409007335722
9	right	accuracy	left	0.883532918343958
9	left	accuracy	left	2.88140120324902
9	right	accuracy	right	1.28597207557549
9	left	accuracy	right	1.35267681333917
9	left	speed	left	0.800147586288047
9	left	speed	left	0.97192527285055
9	left	accuracy	right	0.773135702703135
9	left	speed	right	0.768123469298845
9	left	speed	left	0.738117319025146
9	right	accuracy	right	0.812944643464558
9	right	speed	right	0.596764353885112
9	left	accuracy	left	1.25582276914827
9	right	accuracy	right	1.0351801209964
9	left	accuracy	left	2.31797047612757
9	right	speed	right	0.645304026163327
9	left	speed	right	0.792855970532488
9	right	speed	left	0.756290966213454
9	right	speed	right	1.86890096645117
9	left	accuracy	left	1.23711605033911
9	left	accuracy	left	1.50412877905176
9	right	speed	right	1.67057736576858
9	right	speed	right	0.762382929638484
9	left	speed	right	1.30584330301326
9	right	speed	right	0.718878617463712
9	left	speed	left	2.66518197438847
9	right	accuracy	right	0.632877557784077
9	left	accuracy	left	0.692300754548576
9	right	accuracy	right	1.01362159265278
9	right	speed	right	1.45975318713506
9	right	speed	right	0.824047295438922
9	left	speed	right	1.93596831319989
9	right	accuracy	left	1.10800361161487
9	right	accuracy	right	1.33952019479722
9	right	accuracy	right	1.3132487438362
9	left	accuracy	left	0.826225862083718
9	right	accuracy	left	0.822300070105793
9	right	accuracy	left	1.73623744429389
9	left	speed	left	1.95508303884807
9	left	accuracy	left	0.796677270006651
9	right	accuracy	right	1.13900657177719
9	right	speed	right	0.751795314168477
9	right	accuracy	left	1.48176615584935
9	left	accuracy	left	1.59634020413002
9	left	accuracy	left	0.82994736585891
9	left	speed	left	0.69544069427148
9	right	speed	right	1.22623802782355
9	left	speed	left	0.818392875364748
9	right	speed	right	0.929795202067439
9	left	speed	right	0.974252585389448
9	right	speed	right	0.707537608310449
9	right	accuracy	right	1.43895125217186
9	right	accuracy	right	0.667633912038405
9	right	speed	right	0.843651835545636
9	left	accuracy	right	1.03391145232312
9	left	speed	left	0.700727060634942
9	left	speed	left	1.08868537317577
9	left	speed	left	0.91815247754715
9	right	accuracy	left	0.742649834878489
9	right	speed	right	0.920579149798685
9	right	accuracy	left	1.46521881206689
9	right	speed	right	1.41821928915691
9	right	accuracy	right	0.771719821502576
9	left	speed	left	0.627988128650122
9	right	speed	right	1.21091509174211
9	right	speed	right	1.39554508643249
9	right	accuracy	left	0.906857602533184
9	right	speed	right	0.872292662123018
9	right	accuracy	right	1.40429800974694
9	right	speed	right	0.712829742140662
9	right	accuracy	left	2.02505045292705
9	right	speed	left	0.952682524444824
9	right	speed	left	0.659559164810875
9	right	speed	right	1.41847783742489
9	right	speed	right	1.44704881412801
9	right	speed	right	0.847537816296117
9	left	speed	right	1.16864677052721
9	right	speed	right	0.776188447547381
9	left	accuracy	left	0.729943000264713
9	left	speed	left	0.790373607751965
9	left	accuracy	left	0.904158529760599
9	left	speed	left	1.22289775322153
9	left	speed	right	1.51903589623166
9	left	speed	left	1.13517482097179
9	left	accuracy	left	1.38325026432213
9	left	accuracy	left	0.731807787535723
9	left	speed	left	1.05390093743292
9	right	accuracy	right	1.41374858392539
9	right	speed	right	1.34545353711447
9	right	speed	right	1.08205456495998
9	left	accuracy	left	1.05863898264546
9	left	speed	right	1.5902423406942
9	left	accuracy	left	0.62001037577195
9	right	accuracy	right	0.972533220785303
9	left	speed	left	0.640928008197058
9	right	accuracy	right	0.70154112172293
9	left	accuracy	right	1.85312248001686
9	left	speed	left	0.694681464331336
9	left	accuracy	left	1.68104010813951
9	left	accuracy	left	1.73815295930106
9	right	speed	right	1.39808709161637
9	left	speed	left	1.00021060340033
9	left	accuracy	right	1.52713508865187
9	right	speed	right	0.670396727298767
9	right	accuracy	right	0.872965095598516
9	left	accuracy	left	1.02540560817034
9	left	speed	left	0.665526247325984
9	left	accuracy	left	1.58575540245468
9	right	speed	right	1.17575843610703
9	right	speed	right	0.925923686674883
9	left	accuracy	left	1.09167797498224
9	right	accuracy	right	0.825460362364979
9	left	accuracy	left	1.17983687753201
9	left	speed	left	1.02106731336625
9	right	speed	right	0.626123648646169
9	right	speed	right	1.05951152765092
9	left	accuracy	left	0.897743805447083
9	left	accuracy	left	1.12548825283014
9	left	accuracy	left	0.84628527661755
9	left	accuracy	left	0.843489556006112
9	left	speed	right	0.791773902053988
9	right	accuracy	right	0.928742473259127
9	left	accuracy	left	0.658533005647378
9	right	speed	right	2.10277064152464
9	left	accuracy	left	3.08887012747236
9	right	accuracy	left	0.748052864951722
9	right	speed	right	0.775755277096278
9	right	accuracy	right	1.99858480630776
9	right	accuracy	right	1.0882187625452
9	right	accuracy	right	1.26757579572628
9	left	accuracy	left	0.779770231133108
9	left	speed	left	0.620958085937416
9	right	accuracy	right	1.05386391848737
9	left	accuracy	right	2.02879111565462
9	left	accuracy	right	0.738765832050438
